sentence,label
我不明白啊，这家的评价为啥这么高！ 1.贵，随便肉菜就40+，什么鱼啊排骨啊都这么贵，这都得到比较高级的餐馆的价格，可惜他们家的环境还不好。 2.味道很无语，那个汽锅鸡就是大块的肉，吃着就是味精调出来的味道。 3.菠萝饭和宝琴差很多，一点都不糯米的感觉... 总之就是又贵又难吃，外加那些服务员呆头呆脑，吃了半天没吃饱外加一肚子气。,0
买了一个碱水面包，味道还是可以的，可这个价格真心觉得不值，十块钱最多了，而且还是实心的，不知道为啥还能买这么贵，有点不值，感觉没评论说的这么好,0
和爸妈一起去的~ 总体感觉，味道不错的，点的咖喱锅，味道很鲜美~比预计的好~ 量也很足，3个人，没吃完。。。,1
口味绝对是老上海喜欢的那种。里面红烧的菜好吃。酱鸽、酱蹄膀一流，鸡汤味道鲜得来。油爆虾的甜味也一流。凡事老上海的菜都好吃。环境是一般的。老饭店没办法。老外很多。服务员说是威丝汀的。,1
冬天因天的下午捂在暖气十足的店堂的软沙发里喝喝咖啡，吃吃小蛋糕，聊聊天还是很惬意的，何况味道都还不错。点菜单上的冰淇淋做的相当诱人，只是大冬天的吃下一大堆实在需要勇气。,1
正大的停车场是我开车3年来感觉最乱的地方，平时我都停滨江大道那边，不停正大里面 这次带朋友的小孩去，想进点就停进去了 结果里面在装修还是什么，都拦的严严实实，像开障碍赛似的 这也就算了，不拦的地方，油漆桶什么的就随便丢在路上，或者是空的车位上，还有木质的梯子什么的都横七竖八的乱扔在路中间，最后三辆车在路口堵住了，因为本来双车道被他们堆的变成了单车道，我没办法，只好下车去把油漆桶挪到旁边去，一旁站着的工作人员也不管管的，太差劲了,0
小笼包没有，生煎没有，葱油拌面没有！也敢说是弄堂菜？汤是刷锅水！我真无语了！这是让大家一苦思甜啊！垃圾垃圾！,0
他家的东西基本都吃遍了。有时候去，点这个没有，点那个也没有，而且有天吃牛肉饭，就一口我就吐了，特别膻，比羊肉味还膻，而且服务态度特别不好，从那以后再也不去了。,0
携程网上定的度假套餐，来回大巴+度假村1晚+温泉门票+几个景点 住度假村泡温泉就是方便，想什么时候去就什么时候去，想泡多久就泡多久 本来想下午泡的，但是感觉晚上没事做，所以下午睡觉，养足精神 晚上6点半进去，开始人不是很多，好多池子就我们2个人，感觉很好，后来陆陆续续人就多了 那个可以躺的地热板很舒服，冬天躺着居然都不冷 休息室可以吃蛋糕和饮料，饮料超淡，基本都水，蛋糕还不错 池子好多，我们从进去到出来一共用了3小时,1
刚开店时，给了一张百元的代金券，快过期了才想起来了，于是周日下午逛街后去了他家，四点半，去的有点早了，经理正在给服务员和厨师开会呢在大厅里。很干净，两人点了三个菜，都不错，只是小炒肉不怎么好吃，三个菜一个汤108，还不错。,1
比津汇分店的人少很多，环境不错，中午来远东吃午饭喜欢买这个，最喜欢看工作人员在铁板上炒冰淇淋得过程，草莓香蕉圆舞曲 和芝士蛋糕范特西是最常吃的！薄荷口味的颜色很美！就是吃起来像牙膏 哈哈哈当季推出新的口味，也会买来尝尝！喜欢把脆饼弄碎了和冰淇淋拌一起吃！服务员会提前问你是弄碎拌一起吃还是作为冰淇淋托。办会员卡很值，告诉工作人员手机号，就能够识别会员，打折了！哈哈哈！,1
从住的酒店走过去5分钟就到了，店面装修的很有特色，服务员也都很热情。 点的是最普通的过桥米线，没想到量相当的大，好大滴一碗呢。 汤很鲜，放的食材挺丰富的，米线也筋斗，真的太超值啦。 凉菜里面的那个什么牛肉，灰常好吃~,1
今天去鬼街办点事，回来的时候发现他家开分店了。以前都在望京家乐福里吃的。点了虾滑，味道还是和以前一样好。 环境和望京的装修一样。都是船形的吧台。 不过店面比望京的要小。反正吃上一顿也就二十来块不到三十。刚好那天有优惠。哈哈。 强烈推荐他家的红汤锅和山珍汤，这可是我在望京那个店吃很多次鉴定出来的，就这俩锅味特别好，听我的肯定没错。,1
如果不想被谩骂轰赶，就别去这里了，性价比低不说，东西都是没有的，服务更是从所未见过的低劣！里面的老板和伙计都和神一样的，要喝什么没有，要吃什么没有，不点东西要看脸色的，要关店了就把客人推出去，还振振有辞，我是老板不想做生意就不做，简直太没素质了，开着店客人来消费，就应该享受到应有的服务，而不是谩骂或者恐吓。这鬼地方再也不会去了。,0
08年刚来深圳的时候，一位叔叔请我在这里吃的。不记得都点了什么菜，只记得霸王粥很好喝。对于寿司的味道已经记不清了。。个人感觉环境很好，因为当时是第一次吃日本料理。消费嘛，不清楚，感觉应该不便宜。,1
好像是目前為止在上海吃過最正宗的越南餐廳。 Pho很好吃。檬粉酸酸甜甜的，很開胃。 極力推薦大蛤蠣湯，超級鮮甜。,1
看着招牌名字很特别，以为面做的很精细的，就被吸引进去了，油泼面的味道很是一般，没吃完，面都粘成一坨了，觉得不值26块钱的价钱，非常不值。。。,0
和朋友去吃过，性价比还比较高，和家乐福就隔了一条街，但是价格就低了不少，味道还行，不难吃，但是觉得那些碗不是很干净，在这儿吃饭的话，就不能考虑太多卫生问题~~,0
用大众的券是三免一净价，大堂里另有三免一+15%的，所以还是比较实惠的。 环境没的说，适合小规模的商务宴请，有些地方食料丰富但是环境乱糟糟的。 食材都是很新鲜的，品种和规模适中。 热菜中的牛肉金针菇和OX酱扇贝个人很喜欢。 甜点中的芝士蛋糕和慕斯蛋糕中规中矩。 黑巧克力冰激凌口感很正，很是惊喜。,1
今天晚上和妈妈去的，环境一般般，12元得凉拌金针菇写的16元，最后给的发票还是假的，刮不了奖，以后再也不会去了。,0
好久没去了，没想到变得那么差了。 牛排筋筋拉拉，而且厚的地方不厚，薄的地方很薄，7分熟旁边都煎焦了，牛排下的油也黑黑的。。。 服务态度也差，叫半天没人倒水。 服务员没有培训过似的，没有服务的意识。。。 总之很差，以后不会想着再去了。,0
中午点的外卖，大约20分钟就送到了，服务很好。pizza拿到手还是烫的。 超级棒约翰和照片上的有点差距，但是还是很好吃。个人觉得面饼比必胜客的好很多。 BBQ鸡翅和KFC的差不多。猪肉丸比较劲道，只是外卖加的番茄酱太多了，不香。 4星推荐。,1
喜欢喝那里的南瓜粥，不过现在不知是不是熬的少了，最近这次去都没有。烤五花肉很喜欢，不过有时候特别肥，希望改进。培根味道也不错。还有那个风干肠也挺好吃，就是不好熟。,1
中午去的 人很多 乱乱的 吵吵的，还以为到了菜市场了呢！服务态度超级不好而且不穿工装，都分不清那是服务员哪是顾客？下次不会再来了。失败的午餐！,0
这是一家盛名在内的牛肉拉面馆，在金融区的一条小道上，门面小得让你会忽略他的存在，但是在周边的金融大厦里的人都知道这家店。 这家店一到五的中午去得稍微晚点就有可能没有座位了 他们家的主要以面食为主，同时也提供米饭，由于是清真饭店，没有猪肉，只有牛羊肉。 比较推荐他们家的面食，由于是青海面馆，所以面食的烧法和新疆餐厅、兰州面馆有些相似，但口感和口味上还是略有不同的。,1
"哈，人多去的时候还是挺核算的.羊肉串每人来3串必要的.奶茶还是改良过口味的,很好吃.上次去的时候还送了2串葡萄,很甜~",1
很亲民的一家饮食店，可以让你从早吃到晚。最喜欢的组合是汤包加小馄饨，小馄饨完全是小时候的味道噢！是千里香之类的不好比的。盖浇饭也很不错，浇头也不少。,1
出差和同事来这里吃的，味道不错 没有选火锅 推荐烤皖鱼、藕片、青瓜、菌菇 主食面条，配上锅底鱼汤非常鲜美 其它烧烤也不错，不过一定要乘热吃,1
喝奶茶很多年了，当时观前首推芭蕉林的，后来如雨后春笋，开了一片，这家的奶茶偏甜，之前口味重，还喝喝龙珠奶茶什么的，现在喝惯无糖完全接受不了了,0
9-30买的水桶包，到现在都还没打电话叫我去取 等的也太久了点吧，联系电话也没有！ 只能继续等啊！有点后悔去买这个包包的哦~,0
一直不爱甜品，那天和一闺蜜逛银泰，到下午3、4点钟，她肚子饿了而我口渴得抓狂，所以上到7楼，就进去开点了~ 我要了一份捞野，双球的，芒果和榴莲，原价40.我朋友要了一份芒果什么糕的，好像38，后来大众点评卡打了折，我们觉得价格还是算比较贵的，算下来小小一盆水果冰淇淋要30多。。。味道只能说还行吧，但是因为开在银泰，所以环境蛮小资，人也很多。如果不是再发生口渴的不行的情况，我应该是不会再去的了，性价比真的不高~,0
今年搬到陶然亭了，不好 东西特别少 就门口那里有点摊位。。其实每年都会去厂甸庙会，今年颇为失望。。 还是原来的好，可以看看老北京的节目，吃吃小吃,0
生意很不错的一家店 东西不便宜 不过超级喜欢这家的椰奶泡芙 鲜奶的很新鲜 超级好吃 就是好贵 平均下来4元多一个,1
虽然和必胜客比起来名气小了些，但是味道还是不错的，例如意大利肉酱面就比必胜客的好吃！还有可以有随便吃的沙拉，和畅饮的饮料，总之还是挺好的！披萨也挺好吃的！我最喜欢墨西哥辣椒！,1
用朋友的VIP卡包了间特价68元的包厢。那天带着几个姐妹 一块去痛痛快快的唱K！包厢隔音还行，功放马马虎虎的， 服务还不错。话筒坏了，马上就过来更换了。,1
因为爱吃麻辣，所以路过还是关顾了一下，口味是差。只可惜了环境真是太差了，还不如路上了串串香来得实在。很有必要改善一下环境。,0
点了牛肉饭的套餐，感觉真的一般啊，没什么特别的，不是很对我的口味，里面的牛肉也就很一般的。应该是不会再去吃了，呵呵,0
吃过2次，陪外地来北京的朋友吃的。香港人管理的店不会很差。布局有创意，一般人不会明白的。包间设计合理，适合商务宴请。晚上的那次见到了一高官政治局的。粤菜加湘菜味道一般。海鲜比我想像中价格一样，不贵。,0
